"APPL_DT","BP_APPL_SEQ","APPL_CDE","LOAN_TYPE_NAME","WF_APPR_STS","APPRV_OPINION"
"2021-12-24","D072112240047360698","202112240354704486","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047380078","202112240353331801","萨摩耶有限担保","998","是否复借;萨摩耶风险评价模型"
"2021-12-24","D072112240047390073","202112240353331802","萨摩耶有限担保","997",""
"2021-12-24","D072112240047380081","202112240353331803","萨摩耶有限担保","998","是否复借;近1个月人行征信查询次数_人行信息厚"
"2021-12-24","D072112240047400055","202112240353331804","萨摩耶有限担保","998","是否复借;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047400054","202112240353331805","萨摩耶有限担保","998","近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047380079","202112240353331806","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047400412","202112240354695307","萨摩耶有限担保","998","是否复借;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047380080","202112240353331807","萨摩耶有限担保","998","手机归属地验证"
"2021-12-24","D072112240047370093","202112240353331808","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚"
"2021-12-24","D072112240047440016","202112240354707855","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-24","D072112240047370599","202112240354698389","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2021-12-24","D072112240047380725","202112240354701205","萨摩耶有限担保","998","是否复借"
"2021-12-24","D072112240047370599","202112240354698396","萨摩耶无限担保","997",""
"2021-12-24","D072112240047400412","202112240354695328","萨摩耶无限担保","997",""
"2021-12-24","D072112240047440016","202112240354707873","萨摩耶无限担保","997",""
"2021-12-24","D072112240047390696","202112240354704547","萨摩耶有限担保","998","百行三要素验证;近1个月百融多头_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047400054","202112240353331835","萨摩耶无限担保","998","近1个月百融多头_无限担保"
"2021-12-24","D072112240047380079","202112240353331836","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047370569","202112240354697385","萨摩耶有限担保","998","手机归属地验证;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047380078","202112240353331837","萨摩耶无限担保","997",""
"2021-12-24","D072112240047370093","202112240353331838","萨摩耶无限担保","997",""
"2021-12-24","D072112240047390696","202112240354704555","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047400055","202112240353331839","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047380725","202112240354701228","萨摩耶无限担保","997",""
"2021-12-24","D072112240047380081","202112240353331840","萨摩耶无限担保","997",""
"2021-12-24","D072112240047380080","202112240353331842","萨摩耶无限担保","997",""
"2021-12-24","D072112240047400056","202112240353331843","萨摩耶有限担保","998","百行三要素验证;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047380087","202112240353331845","萨摩耶有限担保","998","是否复借;手机归属地验证;近1个月人行征信查询次数_人行信息厚"
"2021-12-24","D072112240047380088","202112240353331846","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-24","D072112240047400057","202112240353331847","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-24","D072112240047380086","202112240353331848","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047360087","202112240353331849","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2021-12-24","D072112240047400056","202112240353331850","萨摩耶无限担保","997",""
"2021-12-24","D072112240047380087","202112240353331852","萨摩耶无限担保","997",""
"2021-12-24","D072112240047370569","202112240354697401","萨摩耶无限担保","997",""
"2021-12-24","D072112240047380088","202112240353331853","萨摩耶无限担保","997",""
"2021-12-24","D072112240047400057","202112240353331854","萨摩耶无限担保","997",""
"2021-12-24","D072112240047380086","202112240353331855","萨摩耶无限担保","997",""
"2021-12-24","D072112240047360087","202112240353331856","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047400503","202112240354698438","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-24","D072112240047370236","202112240354684360","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2021-12-24","D072112240047400503","202112240354698441","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047400405","202112240354695117","萨摩耶有限担保","998","是否复借;百行三要素验证;萨摩耶风险评价模型"
"2021-12-24","D072112240047400156","202112240354684367","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-24","D072112240047380235","202112240354684627","萨摩耶有限担保","998","是否复借;手机归属地验证"
"2021-12-24","D072112240047400405","202112240354695129","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047360195","202112240354686939","萨摩耶有限担保","998","手机归属地验证;近24个月贷记卡累计逾期次数;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047370236","202112240354684383","萨摩耶无限担保","997",""
"2021-12-24","D072112240047380314","202112240354688736","萨摩耶有限担保","998","是否复借;近1个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047360361","202112240354695396","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-24","D072112240047400098","202112240354681830","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-24","D072112240047400098","202112240354681832","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047380235","202112240354684654","萨摩耶无限担保","997",""
"2021-12-24","D072112240047400089","202112240354612718","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息薄;近6个月人行征信查询次数_人行信息薄;萨摩耶风险评价模型"
"2021-12-24","D072112240047380314","202112240354688759","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047400156","202112240354684408","萨摩耶无限担保","997",""
"2021-12-24","D072112240047400089","202112240354665949","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047360195","202112240354686971","萨摩耶无限担保","997",""
"2021-12-24","D072112240047410023","202112240354700540","萨摩耶有限担保","998","是否复借;手机归属地验证;萨摩耶风险评价模型"
"2021-12-24","D072112240047360361","202112240354695430","萨摩耶无限担保","997",""
"2021-12-24","D072112240047410023","202112240354700552","萨摩耶无限担保","997",""
"2021-12-24","D072112240047430036","202112240354708243","萨摩耶有限担保","998","是否复借;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚"
"2021-12-24","D072112240047430036","202112240354708257","萨摩耶无限担保","997",""
"2021-12-24","D072112240047400232","202112240354688802","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2021-12-24","D072112240047370105","202112240353335290","萨摩耶有限担保","998","是否复借"
"2021-12-24","D072112240047400484","202112240354697773","萨摩耶有限担保","998","是否复借;手机归属地验证;萨摩耶风险评价模型"
"2021-12-24","D072112240047400484","202112240354697776","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047370105","202112240353335302","萨摩耶无限担保","997",""
"2021-12-24","D072112240047390281","202112240354691642","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-24","D072112240047400232","202112240354688833","萨摩耶无限担保","997",""
"2021-12-24","D072112240047390281","202112240354691657","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-24","D072112240047360698","202112240354704473","萨摩耶有限担保","998","手机归属地验证;百行三要素验证;萨摩耶风险评价模型"
"2021-12-26","D072112260047441240","202112260356088463","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2021-12-26","D072112260047441240","202112260356088465","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-26","D072112260047461040","202112260356088471","萨摩耶有限担保","998","是否复借;手机归属地验证;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-26","D072112260047451116","202112260356088472","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2021-12-26","D072112260047461040","202112260356088473","萨摩耶无限担保","997",""
"2021-12-26","D072112260047451116","202112260356088474","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-27","D072112270047432080","202112270357470420","萨摩耶有限担保","998","是否复借;百行三要素验证"
"2021-12-27","D072112270047432080","202112270357470421","萨摩耶无限担保","997",""
"2021-12-27","D072112270047452499","202112270358855271","萨摩耶有限担保","998","是否复借;手机归属地验证;近1个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2021-12-27","D072112270047452499","202112270358855276","萨摩耶无限担保","997",""
"2021-12-27","D072112270047432841","202112270358857850","萨摩耶无限担保","997",""
"2021-12-27","D072112270047432569","202112270358853771","萨摩耶有限担保","997",""
"2021-12-27","D072112270047462268","202112270358853534","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2021-12-27","D072112270047462268","202112270358853536","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-27","D072112270047432078","202112270357470238","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
